46461122,-3088,164,15396,1260,-716,-1573
46466126,-3268,788,16124,959,-551,-1325
46471130,-3396,1288,16664,558,-388,-1202
46476134,-3592,1800,17048,104,-46,-1216
46481138,-3732,2364,17284,-403,379,-1363
46486142,-3848,2716,17244,-979,813,-1649
46491146,-3888,3012,16996,-1359,1300,-2006
46496149,-3972,2772,16492,-1443,1696,-2457
46501153,-4124,2380,15952,-1198,1908,-2926
46506154,-4120,2100,15372,-834,2000,-3277
46511147,-4108,1816,14924,-421,1934,-3624
46516165,-3972,1504,14600,-61,1823,-3883
46521169,-3784,1316,14468,326,1658,-4132
46526173,-3708,1052,14300,492,1557,-4286
46531177,-3680,456,14392,660,1322,-4341
46536177,-3648,72,14524,962,1250,-4267
46541180,-3716,-144,14784,1076,1199,-4091
46546186,-3644,-120,14884,916,1146,-3937
46551188,-3652,-112,15164,678,1192,-3819
46556192,-3616,-156,15348,393,1376,-3713
46561196,-3652,-260,15320,55,1572,-3558
46566200,-3800,-292,15152,-227,1831,-3301
46571201,-3832,-24,14844,-417,2033,-3023
46576204,-3852,248,14580,-835,2124,-2813
46581208,-3968,696,14188,-1278,2205,-2705
46586212,-4144,840,13788,-1731,2209,-2755
46591216,-4260,656,13592,-2061,2156,-2804
46596219,-4344,524,13324,-2233,2048,-2828
46601223,-4308,252,13384,-2246,1914,-2905
46606227,-4364,-8,13432,-2386,1928,-2878
46611231,-4320,-416,13520,-2499,1979,-2840
46616235,-4344,-792,13260,-2534,2114,-2769
46621239,-4524,-936,13124,-2461,2172,-2643
46626243,-4532,-1052,12880,-2341,2172,-2502
46631247,-4548,-1168,12856,-2248,2137,-2479
46636250,-4564,-1232,12528,-1930,2246,-2387
46641254,-4592,-1248,12196,-1649,2208,-2355
46646258,-4756,-1092,12004,-1278,2014,-2350
46651262,-4692,-928,11852,-1043,1699,-2396
46656266,-4700,-888,12068,-861,1325,-2422
46661270,-4680,-1100,12420,-603,1028,-2544
46666274,-4576,-1248,12680,-199,803,-2603
46671278,-4496,-1372,13204,83,611,-2609
46676281,-4340,-1532,13784,172,438,-2574
46681286,-4116,-1676,14216,52,475,-2390
46686289,-3896,-1748,14588,-35,528,-2179
46691293,-3760,-1836,14872,75,611,-1998
46696298,-3668,-1904,15048,192,697,-1740
46701302,-3484,-1940,15276,294,903,-1414
46706306,-3332,-1684,15436,382,1082,-1097
46711312,-3296,-1476,15440,169,1177,-758
46716323,-3400,-1220,15524,-292,1278,-438
46721325,-3484,-1172,15596,-738,1472,-130
46726333,-3528,-1120,15420,-927,1728,129
46731333,-3624,-944,15044,-969,2054,429
46736333,-3896,-776,14552,-931,2310,626
46741333,-4108,-464,13992,-839,2490,829
46746333,-4272,88,13492,-679,2548,943
46751333,-4540,404,12912,-504,2590,942
46756333,-4816,628,12356,-245,2502,867
46761336,-5000,880,11988,27,2347,729
46766339,-5020,1024,11664,338,2170,591
46771342,-4996,1136,11556,716,1941,419
46776348,-4948,1304,11252,972,1697,297
46781357,-4788,1440,11160,1098,1442,128
46786362,-4716,1324,11184,1270,1246,-12
46791362,-4764,1172,11036,1616,1082,-137
46796362,-4928,924,10964,1946,889,-125
46801373,-4840,904,11068,2218,603,-92
46806373,-4716,1092,11288,2414,346,7
46811374,-4664,1272,11420,2366,138,92
46816382,-4812,1316,11760,2270,8,138
46821390,-4928,1312,12100,2241,-108,227
46826394,-5020,1524,12248,1945,-116,280
46831398,-5112,1772,12492,1625,-46,361
46836402,-5228,1848,12480,1294,-23,379
46841406,-5228,2092,12376,1130,73,365
46846413,-5188,2340,12100,1018,96,243
46851421,-5224,2508,11844,964,80,121
46856429,-5360,2612,11632,1062,-18,-84
46861433,-5424,2600,11628,1112,-71,-277
46866437,-5524,2552,11560,1152,-226,-496
46871441,-5464,2320,11688,1111,-401,-719
46876444,-5276,1956,11704,1221,-608,-877
46881449,-5180,1656,12008,1304,-716,-932
46886460,-4928,1516,12356,1219,-809,-933
46891465,-4784,1264,12580,1110,-911,-897
46896466,-4612,1096,12944,925,-909,-809
46901468,-4540,760,13012,663,-742,-698
46906472,-4616,380,13096,402,-555,-542
46911476,-4496,92,12828,358,-402,-331
46916480,-4488,24,12616,265,-323,-113
46921484,-4400,-156,12392,247,-238,81
46926488,-4512,-264,11940,348,-244,287
46931491,-4552,-420,11664,463,-293,514
46936494,-4620,-280,11228,668,-373,715
46941490,-4508,-116,10792,986,-572,998
46946499,-4592,216,10536,1296,-828,1241
46951501,-4808,636,10416,1520,-1163,1405
46956509,-4872,1040,10604,1725,-1457,1441
46961509,-5020,1252,10860,1998,-1709,1379
46966509,-5184,1360,11056,2219,-1896,1318
46971509,-5220,1548,11428,2408,-1998,1218
46976509,-5192,1768,11780,2517,-1965,1116
46981509,-5180,1920,11956,2549,-2059,951
46986509,-5112,1884,12344,2411,-2044,787
46991509,-5012,1692,12472,2276,-2055,650
46996509,-4800,1436,12668,2080,-2019,614
47001509,-4564,1260,12876,1872,-1930,645
47006509,-4412,1048,13004,1639,-1917,695
47011509,-4336,836,13060,1292,-1817,801
47016509,-4228,656,13040,819,-1618,929
47021509,-4116,408,12732,605,-1521,1057
47026509,-4228,196,12404,518,-1422,1256
47031509,-4416,8,12064,448,-1432,1469
47036509,-4588,24,11448,439,-1481,1660
47041509,-4604,176,11212,587,-1622,1842
47046509,-4744,368,10776,719,-1786,1949
47051509,-4976,588,10540,1008,-2082,2064
47056509,-5156,928,10440,1219,-2385,2122
47061509,-5192,1372,10552,1462,-2678,2026
47066509,-5000,1692,10552,1892,-2952,1852
47071509,-4992,1840,10732,2200,-3169,1598
47076509,-4960,1760,11064,2471,-3442,1351
47081509,-4928,1708,11404,2547,-3578,1161
47086509,-4872,1540,11912,2665,-3728,1045
47091509,-4692,1488,12456,2735,-3779,967
47096509,-4448,1328,12932,2519,-3856,963
47101509,-4228,1344,13380,2113,-3760,1015
47106509,-4052,1256,13772,1670,-3608,1098
47111509,-3884,1196,13936,1060,-3350,1264
47116509,-3768,948,13964,572,-3090,1425
47121509,-3672,868,13612,153,-2741,1519
47126509,-3728,564,13172,-215,-2492,1732
47131509,-3768,328,12408,-439,-2335,1968
47136513,-3928,168,11768,-511,-2317,2246
47141509,-3916,244,10868,-464,-2459,2484
47146521,-4104,480,10316,-271,-2737,2632
47151529,-4240,628,9940,-4,-3155,2732
47156534,-4396,768,9784,417,-3699,2790
47161535,-4456,816,9988,835,-4216,2817
47166543,-4472,976,10328,1287,-4692,2832
47171551,-4612,1304,10936,1521,-5101,2904
47176555,-4732,1580,11372,1729,-5398,2926
47181560,-4756,2020,12000,2057,-5608,2849
47186570,-4628,2392,12560,2399,-5775,2658
47191570,-4756,2760,13168,2642,-5815,2343
47196570,-4600,2968,13796,2706,-5863,2044
47201570,-4340,3188,14256,2676,-5813,1673
47206570,-3956,3156,14820,2504,-5725,1355
47211570,-3568,3004,15300,2286,-5509,1046
47216570,-3320,2632,15496,1938,-5192,843
47221570,-2964,2120,15672,1509,-4887,732
47226570,-2704,1796,15616,1149,-4534,741
47231570,-2444,1344,15380,873,-4173,884
47236570,-2388,972,15056,528,-3879,1122
47241570,-2252,864,14704,261,-3662,1382
47246570,-2204,780,14080,-47,-3621,1724
47251570,-2244,712,13612,-304,-3592,1964
47256570,-2504,632,13204,-510,-3692,2180
47261570,-2756,540,12928,-679,-3933,2392
47266570,-2916,472,12876,-685,-4116,2525
47271570,-2952,348,12700,-460,-4141,2698
47276570,-3036,316,12780,-79,-4327,2785
47281570,-3108,440,12828,343,-4458,2911
47286570,-3016,700,12816,709,-4551,2902
47291570,-2924,792,12992,1119,-4771,2819
47296570,-2836,1016,13332,1440,-4883,2753
47301570,-2568,1144,13688,1661,-4934,2616
47306570,-2480,1232,14064,1805,-5025,2502
47311570,-2164,1160,14480,1850,-5122,2444
47316570,-2208,892,14904,1743,-5053,2476
47321570,-2304,704,15280,1590,-4944,2621
47326570,-2320,636,15628,1368,-4760,2853
47331570,-2288,804,15796,1098,-4572,3046
47336570,-2204,1160,15804,753,-4397,3213
47341570,-2068,1548,15716,419,-4258,3303
47346570,-2000,1872,15604,126,-4186,3340
47351570,-1940,2032,15408,-84,-4101,3291
47356570,-1836,2148,15256,-165,-4046,3204
47361570,-1608,2180,15272,-259,-4069,3074
47366570,-1452,2060,15272,-280,-4063,3005
47371570,-1268,1892,15304,-349,-3875,2903
47376570,-1100,1756,15204,-390,-3770,2874
47381570,-1112,1520,15160,-409,-3635,2851
47386570,-1452,924,15220,-642,-3554,2941
47391570,-1832,284,15296,-748,-3425,3153
47396570,-2096,-96,15148,-691,-3210,3433
47401570,-2280,-224,14960,-542,-3004,3735
47406574,-2436,-80,14716,-379,-2848,3936
47411582,-2504,140,14564,-21,-2683,4128
47416582,-2588,552,14120,237,-2534,4215
47421582,-2516,1228,13592,335,-2568,4193
47426582,-2500,1668,12992,497,-2793,4077
47431586,-2480,2008,12828,861,-3209,3912
47436584,-2376,2404,12828,1292,-3860,3653
47441584,-2032,2672,13228,1494,-4552,3377
47446584,-1728,2656,14108,1472,-5020,3196
47451602,-1488,2660,15152,1352,-5352,3056
47456609,-1236,2412,16092,1033,-5438,2979
47461614,-1064,2432,16696,628,-5267,3016
47466615,-860,2460,17220,139,-4881,3008
47471614,-724,2356,17624,-391,-4423,3039
47476614,-724,2168,17600,-938,-3835,3055
47481615,-952,1880,17532,-1488,-3182,3126
47486621,-1200,1480,17016,-1880,-2697,3224
47491621,-1356,1324,16460,-2157,-2288,3330
47496621,-1528,1188,15960,-2299,-1910,3355
47501621,-1452,1188,15228,-2339,-1626,3366
47506621,-1472,1248,14424,-2342,-1475,3291
47511621,-1264,1384,13544,-2259,-1310,3159
47516621,-1008,1384,12740,-1867,-1439,3016
47521621,-888,1380,11876,-1254,-1693,2862
47526621,-900,1376,11508,-547,-2148,2670
47531621,-940,1236,11396,215,-2664,2515
47536621,-884,1152,11524,1043,-3199,2442
47541628,-1060,1072,12012,1800,-3722,2469
47546633,-1224,988,12612,2342,-4206,2527
47551640,-1344,980,13320,2692,-4651,2549
47556648,-1452,1052,14244,2821,-4862,2657
47561656,-1436,1240,15080,2690,-4971,2835
47566656,-1368,1508,15768,2353,-4940,2932
47571656,-1320,1848,16244,1991,-4773,2991
47576656,-1200,2268,16544,1452,-4664,2945
47581656,-1068,2336,16980,660,-4582,2831
47586656,-728,2228,17364,-24,-4409,2746
47591656,-468,2068,17572,-565,-4079,2668
47596656,-320,1860,17628,-1108,-3747,2720
47601656,-60,1652,17520,-1663,-3469,2804
47606656,36,1304,17324,-2070,-3163,2985
47611664,-28,1048,17108,-2514,-2906,3285
47616672,-108,712,16652,-2806,-2695,3640
47621679,-272,524,16028,-3016,-2504,4080
47626687,-260,308,15400,-2949,-2437,4448
47631687,-256,28,14648,-2683,-2534,4794
47636687,-336,-372,14124,-2129,-2649,5251
47641691,-596,-540,13656,-1390,-2951,5731
47646695,-792,-480,13440,-493,-3246,6146
47651695,-864,-116,13240,234,-3641,6460
47656695,-832,608,13344,776,-4089,6600
47661699,-840,1360,13648,962,-4543,6597
47666710,-568,1836,14248,1230,-5103,6307
47671718,-360,2056,15328,1773,-5556,5969
47676726,-364,2184,16656,2269,-5689,5721
47681726,-412,2292,18100,2188,-5474,5682
47686726,-528,2700,18940,1678,-4871,5718
47691726,-464,3316,19256,751,-4075,5684
47696726,-320,3912,19040,-379,-3241,5552
47701726,-204,4204,18532,-1374,-2442,5213
47706727,-368,4068,18128,-1997,-1817,4813
47711730,-648,3728,17536,-2344,-1316,4484
47716730,-792,3384,16880,-2691,-843,4165
47721734,-696,3140,16140,-2595,-470,3797
47726738,-468,3004,15076,-2223,-157,3426
47731746,-340,2928,13964,-1824,43,3056
47736753,-392,2808,13052,-1258,16,2683
47741761,-612,2640,11884,-408,-253,2359
47746765,-656,2540,11116,578,-824,2055
47751769,-616,2520,10752,1667,-1497,1758
47756777,-628,2484,10732,2762,-2378,1435
47761784,-672,2452,11188,3867,-3217,1156
47766792,-668,2380,11880,4750,-3991,872
47771796,-660,2344,13020,5364,-4613,652
47776804,-636,2284,14324,5478,-5095,444
47781804,-604,2192,15672,5250,-5336,265
47786812,-544,1996,17080,4637,-5520,254
47791820,-336,1680,18332,3886,-5397,303
47796823,68,1420,19588,3032,-5012,479
47801823,300,1212,20684,2142,-4523,705
47806831,412,1324,21204,859,-3699,1009
47811831,556,1452,21428,-581,-2792,1347
47816831,860,1712,21260,-2017,-1952,1643
47821831,932,2064,20656,-3419,-1245,1844
47826831,1088,2404,19928,-4604,-595,1997
47831831,936,2480,19304,-5607,-192,2070
47836831,916,2472,18476,-6488,124,2165
47841831,900,2464,17684,-6793,369,2117
47846831,804,2524,16752,-6813,403,1993
47851831,676,2600,16276,-6627,452,1835
47856831,524,2800,15804,-6235,429,1631
47861831,392,2740,15372,-5713,257,1371
47866831,92,2660,15292,-4951,83,1062
47871831,-372,2400,15244,-4115,-85,713
47876831,-548,2120,15556,-3044,-120,311
47881831,-588,1992,16004,-1895,-149,-110
47886831,-492,1832,16584,-1066,-94,-483
47891831,-464,1500,17180,-461,163,-843
47896831,-344,1184,17492,-66,570,-1062
47901831,16,1192,17524,93,1045,-1240
47906831,160,1064,17424,77,1497,-1368
47911831,500,952,17316,-149,1857,-1380
47916831,640,660,16948,-617,2109,-1279
47921831,704,812,16612,-1056,2227,-1216
47926831,684,632,16076,-1597,2269,-944
47931831,604,768,15696,-2176,2154,-576
47936831,604,1220,15400,-2691,2017,-385
47941831,224,1668,15168,-3303,1726,-276
47946831,-112,1920,15072,-3795,1320,-229
47951831,-348,2028,14996,-4275,854,-209
47956831,-412,2232,14848,-4888,377,-254
47961831,-476,2228,15068,-5335,-100,-382
47966831,-484,2176,15484,-5455,-449,-500
47971831,-472,2200,15792,-5428,-626,-661
47976831,-460,2068,16060,-5276,-740,-886
47981831,-536,1788,16592,-5108,-580,-1073
47986835,-476,1752,16584,-4862,-387,-1234
47991835,-436,1676,16652,-4516,-181,-1420
47996835,-268,1612,16548,-4013,156,-1643
48001835,-236,1468,16240,-3330,378,-1855
48006835,-252,1364,15848,-2544,454,-1991
48011835,-276,1376,15648,-1909,531,-2115
48016835,-212,1520,15400,-1267,475,-2227
48021835,-248,1636,15172,-686,304,-2363
48026835,-344,1592,15080,-27,5,-2578
48031835,-336,1584,15100,623,-432,-2749
48036835,-352,1504,15504,1080,-894,-2941
48041835,-320,1504,15856,1071,-1342,-3081
48046835,-192,1376,16500,793,-1694,-3100
48051835,-128,1276,17072,307,-1937,-3080
48056835,4,1188,17484,-340,-2065,-3072
48061835,88,1088,17844,-1097,-2076,-3037
48066835,96,848,18068,-1854,-2005,-2994
