8,-0.000070,-0.000315,1.001036,0.013128,0.034790,0.007167
10016,0.000358,-0.000132,1.000426,-0.009760,0.034790,-0.000462
20024,0.000052,-0.000193,0.999755,-0.025019,0.034790,-0.015721
30028,-0.000131,0.000295,0.999999,-0.025019,0.011902,0.007167
40028,0.000236,0.000356,1.000487,-0.032648,0.027161,-0.000462
50032,0.000419,0.000479,1.000609,-0.025019,0.027161,0.007167
60036,-0.000253,0.000356,1.000609,0.013128,0.042419,0.007167
70056,-0.000558,0.000173,1.000975,0.020757,0.042419,-0.000462
80052,-0.000924,0.000112,1.000304,0.043646,0.011902,-0.000462
90052,-0.000802,-0.000254,1.000609,-0.009760,0.019531,0.007167
100056,-0.000985,-0.000010,1.000304,-0.032648,0.019531,0.007167
110072,-0.000985,-0.000193,0.999694,-0.055537,0.027161,0.037685
120064,-0.000924,-0.000071,0.999755,-0.055537,0.004272,0.030056
130068,-0.000253,-0.000071,0.999694,-0.040278,0.004272,0.030056
140068,-0.000497,-0.000437,0.999327,-0.040278,0.019531,0.030056
150080,-0.000253,-0.000437,0.999755,-0.017390,0.027161,0.037685
160084,-0.000741,-0.000376,1.000975,0.005499,0.004272,0.022426
170080,-0.000436,-0.000376,1.001769,0.020757,0.019531,-0.008091
180088,-0.000253,-0.000254,1.001891,0.013128,-0.010986,0.007167
190088,-0.000375,0.000112,1.001342,-0.002131,-0.049133,0.022426
200104,-0.000497,0.000295,1.000792,-0.017390,-0.041504,0.030056
210108,-0.000497,-0.000376,1.000792,-0.009760,-0.033875,0.030056
220104,-0.000619,-0.000986,1.000304,0.020757,-0.010986,0.030056
230108,-0.000314,-0.000681,1.000060,0.036016,-0.018616,0.022426
240128,-0.000375,-0.000498,1.001036,0.036016,-0.003357,0.007167
250116,-0.000314,-0.000742,1.001158,0.043646,-0.018616,0.007167
260120,0.000052,-0.000986,1.001219,0.051275,-0.003357,0.014797
270128,-0.000436,-0.000803,1.001342,0.043646,-0.003357,0.007167
280132,-0.000497,-0.000742,1.001342,0.058904,0.011902,0.022426
290136,-0.000070,-0.000132,1.001281,0.074163,0.019531,0.022426
300136,-0.000131,0.000295,1.001158,0.043646,0.034790,0.014797
310144,-0.000192,-0.000315,0.999877,0.036016,0.050049,0.007167
320148,-0.000680,-0.000437,0.999694,0.013128,0.027161,0.014797
330164,-0.000741,-0.000315,0.999816,0.043646,0.027161,-0.000462
340160,-0.000131,0.000051,1.000243,0.058904,0.080566,-0.008091
350164,-0.000375,-0.000254,1.000487,0.051275,0.050049,-0.000462
360168,-0.000192,-0.000010,0.999999,0.043646,0.050049,0.007167
370184,-0.000314,-0.000376,0.999755,0.036016,-0.003357,-0.008091
380192,-0.000314,-0.000010,0.999144,0.058904,0.011902,-0.000462
390176,-0.000314,0.000540,1.000182,0.043646,-0.018616,0.007167
400184,-0.000253,0.000234,0.999999,0.066534,0.004272,0.022426
410188,-0.000192,0.000479,1.000243,0.036016,0.057678,0.007167
420196,-0.000436,-0.000071,1.000426,0.013128,0.050049,0.007167
430200,-0.000314,-0.000010,1.000304,-0.025019,0.034790,0.014797
440200,-0.000619,-0.000010,1.000426,-0.009760,0.004272,0.030056
450204,-0.000375,-0.000071,1.000853,-0.009760,0.027161,0.030056
460224,0.000297,-0.000071,1.001342,-0.002131,0.019531,0.022426
470208,0.000541,-0.000254,1.001525,-0.009760,0.011902,0.022426
480216,0.000297,-0.000315,1.001158,-0.009760,-0.003357,0.037685
490224,0.000419,0.000051,1.000975,-0.017390,0.027161,0.045314
500248,0.000602,-0.000071,1.000487,-0.009760,0.027161,0.030056
510252,0.000419,-0.000071,1.001219,-0.002131,0.019531,-0.000462
520244,0.000114,-0.000071,1.001281,-0.009760,0.027161,-0.000462
530240,0.000114,0.000173,1.001036,0.005499,-0.010986,0.014797
540256,0.000114,0.000295,1.001036,0.020757,0.004272,0.014797
550256,-0.000070,0.000479,1.000487,0.028387,0.019531,-0.008091
560252,0.000114,0.000417,1.000182,-0.002131,0.011902,-0.015721
570264,0.000052,0.000356,1.000243,-0.017390,0.034790,-0.015721
580264,-0.000009,-0.000254,0.999510,-0.009760,0.042419,-0.038609
590280,0.000236,-0.000620,1.000365,-0.017390,0.065308,-0.030980
600272,0.000297,-0.000010,1.000121,-0.025019,0.042419,-0.008091
610280,0.000419,-0.000071,0.999877,-0.002131,0.011902,-0.000462
620288,0.000297,0.000051,1.000365,-0.009760,-0.003357,-0.000462
630296,0.000175,-0.000254,0.999999,-0.017390,-0.003357,-0.008091
640300,0.000358,-0.000376,0.999999,0.013128,0.019531,-0.008091
650288,-0.000497,-0.000376,0.999816,-0.002131,0.027161,0.014797
660292,-0.000436,-0.000559,0.999999,-0.009760,0.034790,-0.008091
670304,-0.000375,-0.000559,0.999633,-0.017390,0.004272,-0.008091
680312,-0.000375,-0.000803,0.999510,-0.017390,-0.010986,-0.008091
690304,-0.000009,-0.000925,0.999327,-0.040278,0.004272,-0.015721
700320,-0.000009,-0.000864,0.998839,-0.047907,-0.010986,0.007167
710316,0.000052,-0.000559,0.999083,-0.025019,0.004272,-0.000462
720336,0.000052,-0.000315,0.999755,-0.017390,0.027161,-0.008091
730328,-0.000253,-0.000010,0.999327,-0.025019,0.042419,0.007167
740336,-0.000009,-0.000132,1.000121,-0.002131,0.034790,-0.000462
750332,-0.000192,0.000112,0.999571,0.005499,-0.010986,-0.023350
760344,-0.000375,0.000295,0.999694,0.013128,-0.041504,-0.015721
770348,-0.000314,0.000967,0.999877,0.005499,-0.018616,-0.023350
780344,-0.000558,0.000173,1.000426,-0.002131,-0.056763,-0.015721
790356,-0.000497,-0.000010,1.001097,-0.009760,-0.041504,-0.000462
800352,-0.000497,0.000051,1.000365,-0.017390,-0.010986,-0.015721
810360,-0.000863,0.000540,1.000182,-0.032648,0.011902,-0.008091
820360,-0.000863,0.000234,0.999571,-0.025019,0.011902,0.007167
830364,-0.000924,-0.000254,0.999144,-0.032648,0.027161,0.022426
840368,-0.000985,-0.000620,0.999144,-0.025019,-0.018616,0.014797
850380,-0.000924,-0.000803,0.999144,0.028387,-0.033875,0.014797
860380,-0.000375,-0.000803,0.999633,-0.002131,-0.018616,0.022426
870384,-0.000314,-0.000681,0.999510,-0.009760,-0.026245,-0.000462
880384,0.000114,-0.000376,1.000853,0.020757,-0.049133,-0.015721
890396,0.000114,-0.000254,1.000670,0.020757,-0.049133,-0.008091
900408,-0.000009,-0.000437,1.000121,0.005499,-0.010986,-0.023350
910404,-0.000009,-0.000193,1.000426,-0.009760,-0.026245,-0.015721
920420,0.000114,-0.000132,1.000853,-0.009760,-0.010986,-0.000462
930428,-0.000192,-0.000193,1.000365,-0.002131,0.011902,-0.015721
940432,-0.000558,-0.000620,1.000304,0.005499,0.019531,-0.015721
950424,-0.000680,0.000112,0.999877,-0.002131,0.004272,-0.023350
960428,-0.000497,0.000417,0.999999,0.005499,-0.003357,-0.023350
970432,-0.000741,0.000234,0.999999,-0.009760,-0.018616,-0.046238
980452,-0.000436,-0.000132,1.000548,0.005499,-0.010986,-0.030980
990444,-0.000314,-0.000193,0.999571,-0.009760,-0.010986,-0.015721
1000456,-0.000009,0.000112,1.000060,-0.002131,0.004272,-0.046238
1010452,-0.000436,0.000601,0.999694,0.005499,0.011902,-0.053868
1020460,-0.000192,0.000662,0.999816,-0.017390,0.027161,-0.053868
1030468,-0.000497,0.000295,1.000182,-0.009760,0.004272,-0.053868
1040468,-0.000314,0.000234,1.000426,-0.009760,0.034790,-0.046238
1050468,-0.000070,0.000234,0.999694,0.020757,0.011902,-0.030980
1060480,-0.000436,-0.000010,0.999755,0.013128,0.027161,-0.015721
1070492,-0.000192,-0.000071,0.999694,0.013128,0.042419,-0.030980
1080480,-0.000253,-0.000315,0.999388,0.013128,0.034790,-0.046238
1090484,-0.000131,-0.000254,1.000060,0.005499,0.019531,-0.015721
1100492,-0.000436,0.000173,1.000182,0.005499,0.019531,-0.023350
1110508,-0.000436,0.000051,0.999816,-0.025019,0.019531,-0.023350
1120504,-0.000375,0.000051,1.000182,-0.025019,0.011902,-0.030980
1130508,-0.000314,-0.000559,1.000548,-0.009760,0.004272,-0.023350
1140512,-0.000070,-0.000315,1.000853,-0.002131,-0.003357,-0.023350
1150524,-0.000375,0.000112,1.000182,0.013128,0.019531,-0.015721
1160532,-0.000741,-0.000132,1.000060,-0.002131,0.019531,-0.008091
1170528,-0.000558,-0.000193,1.000243,-0.017390,0.027161,-0.000462
1180532,-0.000497,-0.000559,0.999938,-0.002131,0.027161,-0.008091
1190536,-0.000192,-0.000132,1.000487,-0.009760,0.004272,-0.015721
1200552,-0.000131,-0.000437,1.000487,-0.009760,0.004272,-0.008091
1210556,-0.000253,-0.000315,1.000487,-0.025019,0.004272,-0.008091
1220556,-0.000741,0.000051,1.000304,-0.002131,0.019531,-0.015721
1230556,-0.000863,0.000173,1.000304,-0.002131,0.042419,-0.008091
1240576,-0.001046,0.000051,1.000487,0.020757,0.050049,-0.008091
1250568,-0.000558,-0.000254,1.000914,0.013128,0.019531,-0.008091
1260572,-0.000375,0.000112,1.000060,0.005499,0.011902,-0.015721
1270588,-0.000009,-0.000010,0.999999,-0.017390,-0.018616,-0.000462
1280588,-0.000009,-0.000010,0.999877,-0.002131,-0.010986,0.014797
1290596,-0.000070,-0.000254,0.999633,-0.017390,-0.003357,-0.000462
1300588,0.000236,-0.000376,0.999633,-0.017390,-0.026245,-0.015721
1310592,0.000236,-0.000376,1.000792,-0.025019,-0.026245,-0.000462
1320600,0.000419,-0.000498,1.000304,0.005499,-0.010986,-0.000462
1330612,0.000297,-0.000864,1.000304,-0.009760,-0.010986,-0.008091
1340608,0.000175,-0.000864,0.999938,0.013128,0.011902,-0.015721
1350608,-0.000619,-0.000742,0.999816,0.043646,-0.010986,-0.015721
1360612,-0.000619,-0.000071,0.999510,0.051275,0.011902,-0.000462
1370632,-0.000497,-0.000498,0.999266,0.028387,-0.010986,-0.008091
1380620,-0.000436,-0.000925,0.999144,0.005499,-0.010986,-0.000462
1390624,-0.000619,-0.000620,0.999938,0.013128,0.011902,0.014797
1400636,-0.000680,-0.000071,0.999938,0.005499,0.019531,0.007167
1410640,-0.000192,0.000234,0.999388,0.005499,0.027161,0.007167
1420648,-0.000192,0.000051,0.999144,0.005499,0.019531,0.007167
1430648,-0.000192,-0.000193,1.000060,0.005499,0.042419,-0.000462
1440664,-0.000009,-0.000071,1.000731,-0.002131,0.027161,-0.008091
1450660,-0.000192,0.000173,0.999999,-0.002131,0.042419,0.007167
1460676,0.000114,-0.000193,0.999999,0.013128,0.042419,0.022426
1470664,-0.000192,0.000112,0.999755,-0.002131,0.042419,0.030056
1480668,-0.000070,0.000234,1.000121,0.013128,0.019531,0.022426
1490672,-0.000131,-0.000132,1.000487,0.013128,0.019531,0.022426
1500692,-0.000009,0.000112,1.000548,0.013128,0.034790,0.022426
1510700,0.000114,0.000051,1.000121,-0.025019,0.027161,0.007167
1520688,-0.000192,0.000051,0.999938,-0.017390,0.027161,0.014797
1530696,-0.000070,-0.000010,0.999694,-0.002131,0.050049,0.007167
1540700,-0.000375,-0.000071,0.999938,-0.002131,0.027161,0.022426
1550712,-0.000009,-0.000254,0.999510,0.013128,0.027161,0.007167
1560708,0.000175,-0.000193,1.000426,0.005499,0.019531,-0.000462
1570716,0.000114,-0.000254,1.000121,0.013128,0.027161,0.007167
1580712,0.000114,-0.000315,1.000975,0.020757,0.011902,0.022426
1590732,0.000175,-0.000132,1.000792,-0.009760,0.034790,0.030056
1600724,0.000480,-0.000437,1.000487,-0.017390,0.011902,0.037685
1610728,0.000419,-0.000803,1.000792,-0.009760,0.019531,0.030056
1620736,0.000175,-0.000864,1.000487,-0.025019,0.027161,0.014797
1630744,-0.000192,-0.000315,1.000487,-0.025019,0.027161,0.014797
1640752,0.000175,-0.000254,1.000853,-0.002131,0.027161,0.007167
1650752,0.000052,-0.000559,1.001219,-0.002131,0.034790,0.007167
1660748,-0.000131,-0.000254,1.001097,-0.025019,0.065308,0.007167
1670776,-0.000131,-0.000193,1.001158,0.013128,0.042419,0.030056
1680780,0.000297,-0.000376,1.000914,0.028387,0.019531,0.014797
1690776,-0.000009,-0.000010,1.000609,0.051275,-0.003357,-0.000462
1700776,-0.000070,-0.000498,1.000426,0.036016,-0.003357,-0.015721
1710776,-0.000619,-0.000498,0.999510,0.028387,0.019531,-0.030980
1720792,-0.000436,-0.000559,0.999877,0.028387,0.011902,-0.030980
1730792,-0.000192,-0.000132,0.999816,-0.002131,0.027161,-0.030980
1740792,-0.000070,0.000112,0.999999,0.013128,0.042419,-0.023350
1750800,-0.000009,-0.000254,1.000060,-0.002131,0.004272,-0.023350
1760804,-0.000131,0.000112,0.999633,-0.002131,-0.018616,-0.008091
1770812,-0.000558,0.000356,1.000060,0.036016,-0.010986,-0.000462
1780816,-0.000558,0.000295,0.999327,-0.002131,-0.010986,-0.000462
1790812,-0.000436,0.000540,0.999022,0.020757,0.027161,-0.008091
1800824,-0.000558,0.000234,0.999266,0.043646,0.034790,-0.000462
1810828,-0.000314,-0.000071,0.999388,0.066534,0.011902,-0.015721
1820824,-0.000558,-0.000376,0.998595,0.036016,0.019531,-0.015721
1830828,-0.000863,-0.000254,0.999327,0.051275,0.019531,-0.015721
1840840,-0.000497,-0.000254,0.999999,0.028387,-0.026245,-0.000462
1850848,-0.000497,-0.000193,0.999816,0.043646,0.019531,0.007167
1860844,-0.000192,0.000051,1.000548,0.043646,0.019531,-0.008091
1870852,-0.000009,-0.000315,1.000548,0.028387,0.027161,-0.008091
1880852,0.000052,-0.000132,1.000670,0.036016,0.065308,-0.023350
1890860,-0.000253,-0.000193,1.000975,0.013128,0.080566,-0.023350
1900868,-0.000558,-0.000254,1.000182,-0.009760,0.057678,-0.008091
1910876,-0.000863,-0.000010,1.000426,-0.047907,0.042419,-0.000462
1920876,-0.000192,0.000051,1.000548,-0.040278,0.027161,0.014797
1930880,0.000052,-0.000254,1.000182,-0.047907,0.042419,-0.008091
1940896,0.000175,-0.000742,0.999999,-0.055537,0.027161,-0.008091
1950896,-0.000009,-0.000559,0.999877,-0.047907,0.065308,-0.008091
1960888,0.000052,-0.000498,1.000365,-0.040278,0.080566,0.014797
1970896,-0.000253,-0.000620,0.999449,-0.025019,0.057678,0.007167
1980912,-0.000253,-0.000498,0.999388,-0.017390,0.050049,0.007167
1990900,-0.000436,-0.000803,0.999999,-0.032648,0.019531,0.007167
2000912,-0.000436,-0.000864,0.999816,-0.017390,0.034790,-0.000462
2010908,0.000358,-0.000498,0.999999,-0.009760,0.050049,-0.008091
2020916,0.000724,-0.000193,0.999510,-0.017390,0.042419,-0.023350
2030924,-0.000131,0.000112,0.999633,0.005499,0.027161,-0.000462
2040928,-0.000314,-0.000132,1.000121,-0.002131,0.027161,-0.000462
2050928,-0.000131,-0.000254,1.000792,0.005499,0.034790,0.007167
2060928,0.000175,-0.000132,1.000121,-0.032648,0.034790,0.007167
2070952,0.000175,-0.000254,1.000121,-0.002131,0.004272,0.022426
2080948,-0.000009,-0.000254,1.000182,-0.009760,-0.003357,0.030056
2090944,0.000541,-0.000193,0.999816,-0.002131,-0.018616,0.014797
2100952,0.000419,-0.000010,1.000548,0.020757,-0.010986,0.022426
2110968,0.000541,-0.000193,1.000609,0.036016,0.011902,0.014797
2120952,0.000052,0.000173,0.999694,0.028387,0.011902,-0.008091
2130960,-0.000192,0.000051,0.999816,0.005499,-0.003357,-0.015721
2140964,0.000052,-0.000315,0.999571,0.036016,0.004272,-0.015721
2150968,0.000541,-0.000315,0.999694,0.020757,-0.003357,-0.015721
2160980,0.000663,-0.000254,0.999449,0.020757,0.019531,-0.008091
2170980,0.000175,-0.000010,0.999083,0.013128,0.027161,-0.023350
2180984,-0.000070,-0.000010,0.998900,-0.002131,0.011902,-0.038609
2190980,-0.000131,-0.000559,0.999327,0.013128,0.027161,-0.030980
2200996,-0.000497,-0.000742,1.000060,-0.002131,0.042419,-0.030980
2210996,-0.000558,-0.000864,0.999633,-0.017390,0.027161,-0.015721
2220996,-0.000497,-0.000864,0.999571,-0.047907,0.057678,-0.030980
2231000,-0.000375,-0.001414,0.999938,-0.040278,0.065308,-0.030980
2241016,-0.000192,-0.000803,0.999999,-0.040278,0.072937,-0.023350
2251008,-0.000192,-0.000559,1.000487,-0.017390,0.057678,-0.015721
2261008,-0.000863,-0.000376,1.000914,-0.017390,0.027161,-0.008091
2271020,-0.000009,-0.000254,1.001830,-0.009760,0.011902,-0.023350
2281036,0.000052,-0.000376,1.001647,-0.017390,-0.003357,-0.000462
2291032,-0.000009,-0.000559,1.001036,-0.009760,0.034790,0.007167
2301028,0.000114,-0.000437,1.001158,-0.009760,0.072937,-0.000462
2311032,0.000052,-0.000132,1.000792,0.013128,0.080566,-0.015721
2321040,-0.000009,-0.000193,1.001830,-0.002131,0.057678,-0.008091
2331056,-0.000192,-0.000315,1.001158,-0.002131,0.019531,-0.008091
2341056,0.000297,0.000173,1.000548,-0.017390,-0.010986,-0.000462
2351048,0.000175,0.000112,1.000121,-0.009760,-0.010986,-0.008091
2361056,0.000297,0.000051,1.000853,-0.002131,-0.003357,0.014797
2371072,-0.000070,-0.000620,1.000792,-0.009760,0.027161,0.037685
2381056,-0.000436,-0.000315,1.000731,-0.017390,0.057678,0.022426
2391064,0.000052,-0.000315,1.000548,-0.040278,0.050049,0.022426
2401064,0.000236,-0.000498,1.000670,-0.002131,0.057678,0.014797
2411076,0.000052,-0.000742,1.000792,-0.017390,0.042419,0.037685
2421080,0.000419,-0.000620,1.000731,-0.017390,0.042419,0.037685
2431080,0.000480,-0.000437,1.000487,-0.002131,0.019531,0.030056
2441084,0.000419,-0.000315,1.000792,0.013128,0.027161,0.014797
2451092,0.000114,-0.000132,1.000426,0.005499,0.042419,0.030056
2461112,0.000175,-0.000376,1.000060,0.005499,0.027161,0.014797
2471104,0.000052,-0.000864,0.999022,0.013128,0.065308,0.022426
2481100,-0.000070,-0.000193,0.999449,0.028387,0.050049,0.014797
2491104,-0.000192,-0.000132,0.999816,0.036016,0.042419,0.007167
2501128,0.000358,-0.000315,0.999816,0.028387,0.065308,0.022426
2511128,0.000114,-0.000071,1.000182,0.028387,0.065308,0.030056
2521124,-0.000314,-0.000010,1.000975,0.036016,0.065308,0.014797
2531132,-0.000375,-0.000071,1.000548,0.036016,0.057678,-0.000462
2541140,-0.000436,-0.000681,0.999755,0.020757,0.057678,-0.023350
2551144,-0.000375,-0.000071,0.998900,0.020757,0.072937,-0.015721
2561140,-0.000131,0.000173,0.999571,0.013128,0.050049,-0.008091
2571148,-0.000436,0.000112,0.999571,0.013128,0.034790,-0.000462
2581160,-0.000009,0.000662,1.000182,0.005499,-0.010986,-0.008091
2591168,0.000297,0.000479,0.999694,-0.017390,0.019531,-0.000462
2601164,0.000541,0.000479,0.999755,-0.009760,0.011902,-0.000462
2611168,0.000052,0.000540,0.999388,-0.002131,0.042419,-0.000462
2621164,0.000175,0.000479,0.998961,-0.009760,0.050049,-0.008091
2631188,0.000236,0.000601,0.999938,-0.002131,0.027161,0.007167
2641196,0.000175,-0.000254,1.000609,0.020757,0.004272,-0.000462
2651188,-0.000131,-0.000010,1.000304,0.028387,0.019531,-0.000462
2661184,-0.000619,0.000173,0.999877,0.020757,0.034790,-0.015721
2671200,-0.000070,0.000051,1.000304,0.013128,0.065308,-0.015721
2681204,-0.000253,0.000479,1.000243,-0.009760,0.042419,-0.023350
2691204,-0.000009,0.000662,1.000609,-0.002131,0.027161,-0.030980
2701208,-0.000253,0.000356,1.000426,-0.002131,0.011902,-0.030980
2711208,-0.000314,0.000417,0.999877,-0.009760,-0.003357,-0.015721
2721224,-0.000314,0.000540,0.999877,0.013128,0.011902,-0.008091
2731216,-0.000558,0.000234,1.000182,0.043646,0.019531,-0.000462
2741220,-0.000009,0.000356,0.999083,0.036016,0.011902,-0.000462
2751232,0.000236,-0.000010,0.999144,0.028387,0.019531,-0.000462
2761240,0.000052,-0.000620,0.999266,0.005499,0.019531,-0.023350
2771244,0.000175,-0.000193,0.999816,-0.002131,0.034790,-0.046238
2781232,-0.000375,-0.000376,1.000304,0.020757,0.004272,-0.046238
2791240,0.000052,-0.000254,1.000243,0.036016,0.019531,-0.046238
2801252,0.000114,-0.000132,0.999694,0.058904,0.011902,-0.030980
2811260,-0.000314,-0.000010,0.999510,0.074163,0.004272,-0.023350
2821256,-0.000497,0.000173,0.999633,0.074163,0.011902,-0.015721
2831264,-0.000375,0.000295,0.999999,0.020757,0.011902,-0.000462
2841264,-0.000436,-0.000071,1.000304,0.005499,0.011902,0.014797
